Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008]
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,19293054,19600362,19805752,19951521,20087605,20216524,20352411,20492545,22037000,22181000,22156000,21919000,21803000,21670000,21444000,21209000,20970000,20778000,20585000,21169458,21009048,20879089,20756435,20629378
Sri Lanka,LKA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.11,4.06,4.04,3.65,4.04,3.88,3.85,3.82,..,..,4.07,4.02,3.9,3.64,3.33,3.62,3.68,3.47,3.69,3.31,3.58,3.74,4.06,3.85
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.781,70.2,70.452,70.768,71.303,71.362,71.288,71.367,..,72.027,71.682,71.627,71.572,71.467,71.84,71.74,70.763,70.966,71.457,71.669,71.538,71.27,71.393,71.374
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,421695769.843918,458643829.014199,481077373.669966,469869869.86987,506900000,547203703.703704,644414814.814815,689285185.185185,1055499777.77778,981429629.62963,858622222.222222,883922222.222222,1107855555.55556,1076548148.14815,1056977777.77778,1006818518.51852,957222222.222222,952111111.111111,874548148.148148,824585185.185185,836092592.592593,778718518.518518,774274074.074074,777692592.592593
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,45248,45761,46020,46176,46315,46437,46569,46706,46758,46709,46763,46870,46952,47008,47050,47075,47087,47089,47069,47033,46886,46846,46916,46835
St. Kitts and Nevis,KNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.79933786,4.39693737,4.45210552,4.75159693,4.49067402,4.72803831,4.98203421,4.79733467,..,..,6.1634655,5.65951824,5.18704271,4.89200258,5.26021719,5.42126036,5.11798382,4.74668789,5.04429483,5.00998354,5.1628871,5.2136941,5.28673744,5.30566025
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.768,71.135,71.472,71.771,72.028,72.245,72.465,72.599,..,71.294,71.111,73.416,73.445,73.357,73.127,73.112,73.138,72.864,72.735,72.882,72.944,72.72,72.722,72.698
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,932592592.592592,892592592.592592,900000000,987407407.407407,1066666666.66667,1135555555.55556,1268319185.18519,1336088814.81481,2430148148.14815,2342703703.7037,1867185185.18518,1499296296.2963,2095370370.37037,2060962962.96296,1998518518.51852,1868555555.55556,1807629629.62963,1749185185.18518,1660222222.22222,1598207407.40741,1568370370.37037,1482385185.18519,1401507888.88889,1437731111.11111
St. Lucia,LCA,"Population, total",SP.POP.TOTL,158616,160237,161641,162976,164239,165450,166639,167758,179285,178781,178522,178250,177661,177017,176342,175646,174905,174138,173369,172587,171801,170906,169869,168808
St. Lucia,LCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.86549902,5.12139463,5.38887024,5.24069643,4.76760817,4.86039829,5.1270175,5.54166603,..,..,6.2111187,6.79121685,4.19073772,4.18686533,4.37286377,4.44803333,4.51419878,4.62420511,5.04967594,4.9241581,5.07998085,5.05308437,5.24410772,5.09061956
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.663,76.847,77.031,77.206,77.384,77.555,77.726,77.892,..,80.55,80.379,80.149,79.983,80.614,78.59,79.475,79.309,79.966,78.908,79.022,78.827,78.406,78.236,78.068
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,649206262.847519,..,652206037.103874,..,..,..,..,772921958.529509,..,..,775875748.523832,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,29996,30803,31604,32395,33171,33928,34658,35337,27515,28870,29961,31786,34267,36012,36837,37175,37369,37450,37419,37276,37069,36856,36502,35958
St. Martin (French part),MAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.377,71.938,72.168,72.352,73.035,73.516,74.017,74.703,..,68.972,69.629,72.126,72.835,74.128,74.305,74.28,74.407,74.473,73.798,74.146,74.596,74.718,75.083,75.053
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,427946037.037037,462072333.333333,487763851.851852,509090888.888889,549900185.185185,579948925.925926,643501148.148148,713596666.666667,1065962962.96296,966492592.592592,872225925.925926,869111111.111111,910766666.666667,884329629.62963,844040740.740741,814303703.703704,786555555.555555,770900000,764781259.259259,730032592.592593,713796370.37037,720447888.888889,714300259.259259,732663259.259259
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,113545,113501,113347,113141,112835,112450,112014,111531,101323,102046,102841,103526,104167,104926,105663,106349,106960,107535,108135,108736,109349,109959,110508,111028
St. Vincent and the Grenadines,VCT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.97939277,4.00093412,4.07769632,3.95764542,3.8658421,3.83165979,3.65356708,3.81816602,..,..,5.36252117,4.8395834,4.25543451,4.25346231,4.22985649,4.09573793,4.11412001,4.17631912,4.24191046,4.45042276,4.23108053,4.30325222,4.09299564,3.88194203
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.319,58.562,58.976,58.2,56.773,57.279,60.281,61.256,..,65.578,65.267,65.614,65.876,65.681,65.445,64.78,64.659,64.269,63.678,63.792,63.246,63.016,62.644,61.206
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,12257299147.2936,15716361792.1926,18137128388.3606,21355298459.5955,26646007250.7319,35182711987.974,45263831634.1497,59440139774.8128,109265503110.904,51666875363.0963,34229513774.9936,27034593750,32338079165.2893,32333780383.2924,41283617976.1905,42630376000,51726758676.7677,49516748617.9775,43024018082.1918,37632919966.6667,55018567210.5263,58962978034.4828,51621044076.9231,64833083257.1431
Sudan,SDN,"Population, total",SP.POP.TOTL,27816745,28516770,29228727,29896035,30556637,31262444,31992435,32764135,50042791,49383346,48066924,46789231,45548175,44230596,42714306,41259892,40024431,38823318,37785849,36923178,36140806,35414399,34569113,33623980
Sudan,SDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.60664487,3.36456871,3.30010891,3.89187932,4.15593481,4.09418154,4.88544321,5.66269159,..,..,2.83633852,3.01518917,4.57422638,4.46358299,5.91767406,5.68438482,5.81112576,5.67619705,6.96487474,5.68827009,5.61579561,5.05810165,6.39496326,5.42313576
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.508,65.482,65.531,65.596,66.416,67.002,67.571,68.204,..,70.289,70.274,72.561,72.242,72.553,72.417,71.592,70.8,69.782,69.682,69.764,69.914,69.894,69.505,68.816
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,947671969.69697,834279357.798165,1093574468.08511,1274190311.41869,1484092538.40527,1793410397.38738,2626380435.17877,2936612021.85792,3455146280.83975,3791603200.0259,3107923197.96954,2911807496.20227,4016040575.08796,3996198866.57453,3591679430.99988,3317421648.09918,5126237646.22072,5240606060.60606,5145757575.75758,4980000000,4422276621.78703,4368370997.92126,3875409836.06557,3532969034.60838
Suriname,SUR,"Population, total",SP.POP.TOTL,476643,486560,496551,506414,513923,519313,524997,531016,628886,623164,617896,612317,605768,599513,593713,587757,581627,575373,569020,562633,556269,549923,543568,537245
Suriname,SUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.87092161,3.82474971,5.32991552,4.88878393,5.4608078,5.2439642,5.85598755,5.22148609,..,..,5.6838975,6.84054422,8.70230103,6.68795872,5.32285929,5.99283743,5.80808163,4.52127838,4.48738098,4.28435707,4.40932178,4.6978569,4.97810316,4.74699593
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.6439024390244,79.7951219512195,79.8463414634146,80.0951219512195,80.4975609756098,80.5463414634146,80.7487804878049,80.9,..,83.109756097561,83.0560975609756,82.3560975609756,83.109756097561,82.5585365853659,82.409756097561,82.3073170731707,82.2048780487805,82.2536585365854,81.9560975609756,81.7048780487805,81.8024390243903,81.4512195121951,81.3512195121951,81.1
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,262905197441.662,242499249692.616,267373345246.531,334074051172.972,384547211147.247,391690329314.475,422530427475.536,490050156832.574,584960475767.32,579895717343.956,637186904843.636,545147614972.141,532169294165.94,551312498430.164,536083940228.684,514218206628.325,501698263620.663,577730245154.162,584128116410.29,549742183874.355,570541353128.724,492753255885.718,434313804907.366,514616528348.834
Sweden,SWE,"Population, total",SP.POP.TOTL,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,10536632,10486941,10415811,10353442,10278887,10175214,10057698,9923085,9799186,9696110,9600379,9519374,9449213,9378126,9298515,9219637
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.33,7.9,8.21,8.32,8.13,8.15,8.05,8,..,10.67,11.25,11.33,10.83,10.94,10.79,10.85,10.8,10.95,10.9,10.74,10.42,8.32,8.77,8.21
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.6804878048781,80.1804878048781,80.3853658536585,80.5365853658537,81.0878048780488,81.2365853658537,81.490243902439,81.7414634146342,..,83.4536585365854,83.7512195121951,83,83.9048780487805,83.7536585365854,83.5512195121951,83.6024390243903,82.8975609756098,83.1975609756098,82.7975609756098,82.6975609756098,82.6951219512195,82.2463414634147,82.0439024390244,81.9926829268293
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,279216033870.204,286582672434.226,309301422430.386,362075086507.76,403912891033.374,418284865884.998,441634672196.523,490740715594.802,884940402230.409,818426550206.45,813408787222.499,741999406005.627,721369112726.724,725568717468.001,695200833086.499,687895460902.713,694118186379.628,726537808338,706234937370.968,686420221557.99,715888126682.396,598851028906.58,554212916092.271,567267767519.158
Switzerland,CHE,"Population, total",SP.POP.TOTL,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,8888093,8777088,8704546,8638167,8575280,8514329,8451840,8373338,8282396,8188649,8089346,7996861,7912398,7824909,7743831,7647675
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.13442421,9.46040154,9.88000202,10.13696766,10.22576523,10.05823421,9.58019924,9.41693878,..,..,11.80107975,11.73206806,11.06363678,10.77226162,11.0451622,10.9900341,10.77887917,10.42800808,10.37922478,10.14446354,10.04628563,9.93353558,10.1415062,9.53167629
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.764,71.644,71.939,72.414,72.475,72.769,73.35,73.709,..,72.3,72.063,72.14,71.822,70.145,68.481,65.993,65.124,63.153,63.827,66.769,73.305,73.881,73.853,73.551
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,18937052543.4373,20237024724.7039,20669357462.3831,21828144686.0394,25086950495.0495,28858965517.2414,33751788856.305,40465318382.0585,..,23622827079.5047,14353205678.4991,12047752036.091,22583045060.0821,21497782867.6426,16369843352.3453,12597854877.4254,16466863117.0009,21502061465.9498,21361254635.051,43190318032.5627,67539428159.4474,61390830874.7007,54111735628.7065,52557913568.9549
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,16637888,17051338,17468332,17889296,18336875,18814091,19637022,20884125,23594623,22462173,21628839,21049429,20353534,19577845,19224668,19193834,19424618,20273659,21666917,22759763,22878098,22482421,21976969,21636564
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.55400705,4.6971879,4.94717073,5.11781693,4.47935343,4.10970592,3.77771473,3.72242856,..,..,..,..,..,..,..,..,..,..,..,3.04719615,2.52865291,3.2764473,3.5464704,3.39762759
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.26,64.057,64.846,65.552,66.028,66.514,67.013,67.217,..,71.288,71.594,67.994,70.867,70.353,69.905,69.549,69.306,69.069,68.885,68.484,68.148,67.742,68.039,67.688
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,860541842.263697,1080772551.29433,1221106220.2868,1555318261.4172,2076176869.41089,2312352020.6689,2830213848.6203,3719524540.86193,12060602008.8478,10713525200.3998,8937805347.13963,8133963550.65742,8300813599.3084,7764999999.45362,7536402852.85802,6992416096.89018,8271431485.07484,9112605459.32845,8448411318.25417,7633036903.07634,6522756255.012,5642221099.17704,4979472364.4534,5161299725.27673
Tajikistan,TJK,"Population, total",SP.POP.TOTL,6284735,6407377,6531669,6658575,6790547,6924720,7057566,7194477,10389799,10182222,9966908,9749310,9529966,9307333,9085946,8865631,8643840,8425552,8216724,8014084,7824785,7652141,7490230,7338403
Tajikistan,TJK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.26,4.58,4.44,4.7,4.8,5.21,5.03,5.54,..,..,8.01,8.18,6.95,7.01,6.85,6.96,6.91,6.67,6.53,5.98,5.86,5.74,5.86,5.91
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.362,53.161,53.863,54.895,55.596,56.299,56.911,57.52,..,66.782,66.201,66.408,66.989,66.535,65.999,65.386,64.651,63.873,62.96,62.03,61.049,60.105,58.894,58.086
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,13371767081.7428,13563990022.3641,14129651895.6911,15211487708.7684,16673062473.3981,18395383647.4975,18619859795.2852,21860434823.4808,79062403820.892,75769974505.0106,70655628147.8986,66068737786.0639,61026731925.9213,57003712892.0858,53274884532.7886,49774409374.4538,47413919817.124,49986726460.6805,45648857242.315,39650394362.9287,34657140096.4836,32012892919.37,29400573553.6075,27947821397.9272
Tanzania,TZA,"Population, total",SP.POP.TOTL,34260139,35198299,36121304,37089555,38109668,39182076,40294902,41435512,66617606,64711821,62830412,60972798,59174891,57437145,55652890,53824013,52020962,50351512,48824128,47374260,46029367,44758488,43633982,42570728
Tanzania,TZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.41529942,4.23551702,4.68907642,5.34231472,5.7373414,6.32282543,7.598279,6.88427973,..,..,3.36136484,2.93978429,3.88136053,4.16191673,4.08257437,3.96350336,3.64969945,4.01492071,4.64643383,5.01779366,5.0559845,5.22392178,5.06306362,5.55704737
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.316,72.613,72.93,73.155,73.08,73.82,74.938,75.187,..,79.68,78.715,79.274,78.975,78.662,78.394,78.049,77.717,77.415,77.083,76.772,76.421,76.131,75.842,75.492
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,126392224253.794,120296476180.402,134300904400.022,152280615245.887,172895685154.658,189318408468.595,221758296021.621,262942621455.053,514968699239.005,495645210972.751,506256494297.34,500461898480.246,543976691793.886,506754208404.485,456356813536.764,413366349747.508,401296238228.084,407339040197.651,420333654592.547,397558325278.579,370818739623.622,341104766329.17,281710630187.319,291382982430.951
Thailand,THA,"Population, total",SP.POP.TOTL,63007815,63651141,64266437,64868166,65452047,66017420,66567687,67102394,71702435,71735329,71727332,71641484,71522271,71376079,71160187,70859841,70540795,70216367,69845114,69436098,69007208,68579447,68121080,67619830
Thailand,THA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.10125351,3.02623773,3.334723,3.24312782,3.13893151,3.15972233,3.09970832,3.19277525,..,..,5.16038752,4.35728741,3.78911877,3.87040329,3.85276842,3.93900609,3.8522861,3.68448091,3.45313334,3.5229404,3.56825495,3.39009809,3.61939645,3.45933938
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.568,59.362,60.148,60.871,61.628,62.328,63.073,63.723,..,69.056,67.737,68.475,68.268,68.017,67.745,67.446,67.137,66.787,66.44,66.081,65.697,65.304,64.854,64.329
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,366924300,477443500,469455500,490439100,440772000,462268000,453792400,542795400,2079916900,3208594000,3624889700,2162619200,2032550400,1555988600,1584878400,1640464600,1590282400,1447535200,1395727400,1160555000,1042534600,881909300,726937800,648523600
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,745088,812249,879159,916878,929074,948311,976597,1004889,1384286,1369295,1350139,1326053,1300945,1275959,1251703,1228312,1205131,1181903,1158695,1134885,1110207,1084679,1058782,1032429
Timor-Leste,TLS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,2.84187031,4.26103544,5.28044748,6.00192022,5.64793253,..,..,11.43839264,9.96385956,6.02679253,6.36952639,6.75752544,6.89625168,7.67216587,7.60483742,8.5323782,6.99215221,6.86541462,6.47058821,7.30931807,6.96563959
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.742,54.86,55.311,55.639,55.569,55.962,56.222,56.511,..,61.588,61.619,61.035,60.901,60.244,60.154,59.55,59.396,58.853,58.684,58.073,57.925,57.304,57.011,56.695
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2106848752.27753,2093498674.49678,2410199032.43102,2987984050.99318,3191561508.69088,3221910408.46516,3320907721.74508,3759964943.38078,9171261837.57103,8169476148.95692,8342243645.94438,7400284167.78479,6992700101.37188,7029300383.08031,6387422517.69225,6071170959.12093,5755461035.38026,6393318261.82712,6021732977.26584,5413544658.41535,5422442166.44146,4746389531.6959,4721890900.22635,4578849657.99813
Togo,TGO,"Population, total",SP.POP.TOTL,5140037,5277382,5413274,5552167,5696508,5844631,6010668,6188344,9304337,9089738,8878379,8669720,8463068,8258778,8057140,7858289,7663195,7472450,7285442,7100736,6916474,6732590,6551865,6368812
Togo,TGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.79418182,2.88543367,2.90227056,2.93837667,3.0855279,3.3024261,3.44603634,3.8666532,..,..,5.55532026,6.03786469,5.726192,6.08894634,6.49392271,6.59755707,4.95647097,5.07998943,4.94373512,4.80787134,4.55412722,4.45493317,4.07616663,3.84063601
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.978,69.127,69.335,69.495,69.67,69.768,69.894,70.048,..,71.27,70.986,70.928,70.871,70.779,70.713,70.661,70.607,70.54,70.505,70.442,70.381,70.323,70.012,70.164
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,204848470.149169,181117222.026288,182764260.095439,202246611.77407,230677994.614233,261823827.381488,292232681.61217,298519618.087539,..,518180042.241509,518228012.09129,496856295.76752,494197841.113077,489714518.002333,459976850.268529,420828262.317922,437525514.240726,440997738.014078,451788486.864637,471122970.872337,414143823.181648,366887376.561955,312415046.412413,344438839.641883
Tonga,TON,"Population, total",SP.POP.TOTL,102677,103288,103874,104464,105071,105671,106253,106726,104597,105042,105490,105704,105669,105567,105356,105524,106095,106609,107078,107460,107570,107400,107203,107020
Tonga,TON,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.90389204,3.42501593,3.58957744,3.43583083,4.50741625,4.38560247,5.47225046,4.73330021,..,..,6.27256584,5.33435154,4.75078154,4.80628061,4.85577822,4.81820822,4.47327423,5.00648069,3.9839797,4.79517698,3.82126665,4.81632328,3.92779636,6.05759716
